prompt_id,session_id,user_id,prompt_type,prompt_quality_score,prompt_attempt_number
36003,11976,6026,summary,7,1
36004,11976,6026,summary,6,2
36005,11977,6027,report,5,1
36006,11977,6027,summary,7,2
36007,11977,6027,summary,6,3
36008,11978,6028,summary,7,1
36009,11978,6028,assignment,6,2
36010,11979,6029,report,5,1
36011,11979,6029,report,3,2
36012,11979,6029,report,4,3
36013,11979,6029,report,4,4
36014,11980,6029,report,3,1
36015,11980,6029,report,3,2
36016,11981,6029,report,3,1
36017,11981,6029,summary,4,2
36018,11981,6029,report,4,3
36019,11982,6030,assignment,9,1
36020,11982,6030,summary,8,2
36021,11982,6030,assignment,7,3
36022,11982,6030,summary,7,4
36023,11982,6030,assignment,7,5
36024,11983,6030,assignment,9,1
36025,11984,6030,assignment,7,1
36026,11985,6031,summary,4,1
36027,11985,6031,summary,3,2
36028,11985,6031,summary,4,3
36029,11985,6031,report,3,4
36030,11986,6031,summary,4,1
36031,11986,6031,summary,5,2
36032,11987,6032,assignment,4,1
36033,11987,6032,assignment,3,2
36034,11988,6033,summary,9,1
36035,11988,6033,report,9,2
36036,11988,6033,report,7,3
36037,11989,6033,report,8,1
36038,11990,6034,assignment,4,1
36039,11991,6035,report,7,1
36040,11991,6035,report,6,2
36041,11991,6035,report,6,3
36042,11991,6035,summary,5,4
36043,11992,6035,summary,6,1
36044,11992,6035,summary,7,2
36045,11992,6035,report,6,3
36046,11992,6035,summary,5,4
36047,11992,6035,report,6,5
36048,11993,6036,assignment,5,1
36049,11994,6037,report,5,1
36050,11994,6037,report,5,2
36051,11994,6037,report,3,3
36052,11995,6037,summary,5,1
36053,11995,6037,summary,5,2
36054,11995,6037,report,5,3
36055,11996,6038,report,7,1
36056,11996,6038,report,7,2
36057,11996,6038,report,8,3
36058,11996,6038,summary,8,4
36059,11996,6038,report,9,5
36060,11997,6038,summary,8,1
36061,11997,6038,report,8,2
36062,11998,6038,report,9,1
36063,11998,6038,report,8,2
36064,11999,6039,assignment,7,1
36065,11999,6039,summary,6,2
36066,12000,6039,assignment,5,1
36067,12000,6039,assignment,7,2
36068,12000,6039,summary,5,3
36069,12001,6039,assignment,6,1
36070,12002,6040,summary,3,1
36071,12003,6040,report,5,1
36072,12004,6041,assignment,5,1
36073,12004,6041,assignment,3,2
36074,12004,6041,assignment,5,3
36075,12004,6041,assignment,4,4
36076,12004,6041,assignment,5,5
36077,12005,6041,assignment,5,1
36078,12005,6041,assignment,5,2
36079,12005,6041,assignment,5,3
36080,12005,6041,summary,4,4
36081,12005,6041,assignment,5,5
36082,12006,6041,assignment,3,1
36083,12006,6041,summary,5,2
36084,12006,6041,assignment,5,3
36085,12007,6042,summary,8,1
36086,12007,6042,assignment,8,2
36087,12007,6042,assignment,7,3
36088,12007,6042,assignment,8,4
36089,12008,6043,summary,4,1
36090,12008,6043,assignment,5,2
36091,12009,6043,summary,3,1
36092,12009,6043,assignment,3,2
36093,12009,6043,assignment,5,3
36094,12009,6043,summary,5,4
36095,12010,6044,assignment,9,1
36096,12010,6044,summary,8,2
36097,12010,6044,assignment,7,3
36098,12010,6044,assignment,8,4
36099,12011,6044,assignment,9,1
36100,12011,6044,summary,9,2
36101,12011,6044,assignment,7,3
36102,12011,6044,assignment,9,4
36103,12012,6044,assignment,9,1
36104,12012,6044,assignment,9,2
36105,12013,6045,report,5,1
36106,12013,6045,report,4,2
36107,12013,6045,summary,5,3
36108,12014,6045,summary,5,1
36109,12014,6045,summary,4,2
36110,12014,6045,report,4,3
36111,12015,6046,summary,6,1
36112,12016,6046,report,7,1
36113,12016,6046,report,5,2
36114,12016,6046,report,5,3
36115,12017,6047,summary,7,1
36116,12018,6047,summary,8,1
36117,12019,6047,summary,9,1
36118,12019,6047,assignment,9,2
36119,12019,6047,summary,9,3
36120,12019,6047,assignment,8,4
36121,12020,6048,assignment,3,1
36122,12020,6048,assignment,3,2
36123,12020,6048,assignment,4,3
36124,12021,6049,summary,5,1
36125,12021,6049,summary,7,2
36126,12022,6050,report,6,1
36127,12023,6050,report,7,1
36128,12024,6051,assignment,6,1
36129,12024,6051,summary,5,2
36130,12025,6052,report,5,1
36131,12025,6052,summary,7,2
36132,12026,6052,report,7,1
36133,12026,6052,report,5,2
36134,12026,6052,report,7,3
36135,12027,6053,assignment,5,1
36136,12027,6053,assignment,5,2
36137,12027,6053,summary,7,3
36138,12028,6054,assignment,6,1
36139,12029,6054,summary,6,1
36140,12029,6054,assignment,5,2
36141,12029,6054,assignment,5,3
36142,12030,6055,summary,8,1
36143,12031,6055,report,9,1
36144,12031,6055,report,9,2
36145,12032,6056,assignment,5,1
36146,12032,6056,assignment,7,2
36147,12032,6056,assignment,7,3
36148,12032,6056,summary,6,4
36149,12033,6056,summary,6,1
36150,12033,6056,assignment,7,2
36151,12033,6056,assignment,6,3
36152,12033,6056,assignment,6,4
36153,12033,6056,assignment,6,5
36154,12034,6057,assignment,3,1
36155,12034,6057,assignment,3,2
36156,12035,6057,assignment,5,1
36157,12035,6057,summary,4,2
36158,12035,6057,assignment,4,3
36159,12035,6057,assignment,5,4
36160,12036,6057,summary,5,1
36161,12036,6057,assignment,4,2
36162,12036,6057,summary,4,3
36163,12036,6057,summary,4,4
36164,12037,6058,summary,9,1
36165,12038,6058,assignment,8,1
36166,12038,6058,assignment,9,2
36167,12038,6058,assignment,8,3
36168,12039,6058,assignment,9,1
36169,12040,6059,summary,3,1
36170,12040,6059,summary,4,2
36171,12041,6059,summary,3,1
36172,12041,6059,report,3,2
36173,12042,6060,summary,3,1
36174,12042,6060,report,3,2
36175,12042,6060,summary,5,3
36176,12043,6060,report,3,1
36177,12043,6060,summary,3,2
36178,12043,6060,report,4,3
36179,12043,6060,report,4,4
36180,12044,6060,summary,4,1
36181,12044,6060,summary,5,2
36182,12044,6060,summary,5,3
36183,12045,6061,assignment,4,1
36184,12045,6061,assignment,3,2
36185,12045,6061,assignment,4,3
36186,12045,6061,summary,3,4
36187,12046,6061,assignment,4,1
36188,12046,6061,summary,3,2
36189,12047,6062,assignment,5,1
36190,12047,6062,assignment,4,2
36191,12047,6062,summary,4,3
36192,12047,6062,assignment,4,4
36193,12048,6062,assignment,4,1
36194,12049,6062,assignment,5,1
36195,12049,6062,assignment,5,2
36196,12049,6062,assignment,4,3
36197,12049,6062,assignment,3,4
36198,12049,6062,assignment,5,5
36199,12050,6063,assignment,5,1
36200,12050,6063,summary,3,2
36201,12050,6063,summary,4,3
36202,12051,6064,summary,3,1
36203,12052,6064,assignment,5,1
36204,12052,6064,summary,5,2
36205,12052,6064,summary,4,3
36206,12052,6064,assignment,4,4
36207,12053,6065,summary,5,1
36208,12053,6065,assignment,3,2
36209,12053,6065,assignment,3,3
36210,12054,6065,assignment,4,1
36211,12054,6065,assignment,4,2
36212,12054,6065,summary,4,3
36213,12054,6065,assignment,3,4
36214,12055,6066,report,5,1
36215,12055,6066,report,5,2
36216,12055,6066,summary,7,3
36217,12056,6066,report,5,1
36218,12056,6066,summary,7,2
36219,12056,6066,report,6,3
36220,12057,6066,summary,7,1
36221,12057,6066,summary,6,2
36222,12058,6067,assignment,4,1
36223,12058,6067,assignment,5,2
36224,12058,6067,assignment,3,3
36225,12058,6067,assignment,4,4
36226,12058,6067,assignment,5,5
36227,12059,6067,assignment,3,1
36228,12059,6067,assignment,3,2
36229,12059,6067,assignment,3,3
36230,12059,6067,assignment,3,4
36231,12060,6067,assignment,5,1
36232,12060,6067,summary,5,2
36233,12060,6067,summary,3,3
36234,12060,6067,assignment,3,4
36235,12060,6067,assignment,5,5
36236,12061,6068,assignment,3,1
36237,12061,6068,assignment,4,2
36238,12061,6068,summary,5,3
36239,12061,6068,summary,3,4
36240,12062,6068,assignment,5,1
36241,12062,6068,summary,3,2
36242,12062,6068,summary,5,3
36243,12062,6068,assignment,3,4
36244,12062,6068,summary,5,5
36245,12063,6068,assignment,5,1
36246,12063,6068,assignment,5,2
36247,12063,6068,assignment,3,3
36248,12063,6068,assignment,4,4
36249,12063,6068,summary,3,5
36250,12064,6069,summary,3,1
36251,12064,6069,assignment,5,2
36252,12064,6069,assignment,5,3
36253,12064,6069,assignment,5,4
36254,12064,6069,summary,3,5
36255,12065,6070,assignment,3,1
36256,12065,6070,summary,5,2
36257,12065,6070,summary,5,3
36258,12065,6070,assignment,4,4
36259,12065,6070,assignment,5,5
36260,12066,6071,report,3,1
36261,12066,6071,report,4,2
36262,12067,6071,report,3,1
36263,12067,6071,summary,3,2
36264,12067,6071,report,5,3
36265,12068,6071,report,4,1
36266,12069,6072,assignment,6,1
36267,12069,6072,summary,6,2
36268,12069,6072,assignment,7,3
36269,12070,6073,summary,7,1
36270,12071,6074,assignment,7,1
36271,12071,6074,assignment,9,2
36272,12071,6074,summary,8,3
36273,12071,6074,assignment,9,4
36274,12071,6074,assignment,8,5
36275,12072,6074,summary,9,1
36276,12072,6074,summary,7,2
36277,12072,6074,assignment,7,3
36278,12073,6075,assignment,7,1
36279,12073,6075,assignment,8,2
36280,12073,6075,summary,9,3
36281,12073,6075,summary,7,4
36282,12074,6075,assignment,7,1
36283,12074,6075,assignment,9,2
36284,12074,6075,assignment,9,3
36285,12075,6076,assignment,3,1
36286,12075,6076,summary,3,2
36287,12075,6076,summary,5,3
36288,12075,6076,summary,3,4
36289,12075,6076,assignment,4,5
36290,12076,6076,summary,4,1
36291,12076,6076,summary,5,2
36292,12076,6076,assignment,3,3
36293,12076,6076,summary,4,4
36294,12077,6077,assignment,3,1
36295,12077,6077,assignment,3,2
36296,12077,6077,summary,3,3
36297,12077,6077,assignment,3,4
36298,12078,6077,summary,4,1
36299,12078,6077,assignment,4,2
36300,12078,6077,summary,5,3
36301,12078,6077,assignment,3,4
36302,12078,6077,summary,3,5
36303,12079,6077,assignment,4,1
36304,12079,6077,assignment,3,2
36305,12080,6078,assignment,5,1
36306,12080,6078,assignment,4,2
36307,12080,6078,summary,3,3
36308,12080,6078,assignment,4,4
36309,12081,6079,assignment,7,1
36310,12081,6079,assignment,5,2
36311,12081,6079,assignment,6,3
36312,12082,6079,assignment,7,1
36313,12082,6079,summary,6,2
36314,12082,6079,assignment,5,3
36315,12082,6079,summary,5,4
36316,12083,6079,summary,5,1
36317,12083,6079,assignment,6,2
36318,12083,6079,summary,6,3
36319,12083,6079,summary,6,4
36320,12083,6079,assignment,7,5
36321,12084,6080,summary,3,1
36322,12084,6080,assignment,4,2
36323,12084,6080,assignment,3,3
36324,12085,6080,assignment,3,1
36325,12085,6080,assignment,4,2
36326,12085,6080,assignment,3,3
36327,12085,6080,summary,4,4
36328,12085,6080,assignment,3,5
36329,12086,6080,assignment,4,1
36330,12086,6080,summary,5,2
36331,12086,6080,assignment,5,3
36332,12087,6081,assignment,6,1
36333,12087,6081,summary,5,2
36334,12088,6081,summary,5,1
36335,12088,6081,assignment,7,2
36336,12088,6081,assignment,5,3
36337,12088,6081,summary,6,4
36338,12088,6081,assignment,5,5
36339,12089,6082,report,4,1
36340,12089,6082,report,3,2
36341,12090,6083,summary,3,1
36342,12090,6083,assignment,4,2
36343,12091,6083,assignment,3,1
36344,12091,6083,assignment,5,2
36345,12091,6083,assignment,4,3
36346,12091,6083,assignment,4,4
36347,12092,6083,assignment,4,1
36348,12092,6083,summary,5,2
36349,12092,6083,summary,5,3
36350,12092,6083,summary,4,4
36351,12092,6083,assignment,4,5
36352,12093,6084,assignment,8,1
36353,12093,6084,assignment,9,2
36354,12093,6084,assignment,9,3
36355,12093,6084,summary,8,4
36356,12094,6085,assignment,7,1
36357,12094,6085,summary,6,2
36358,12094,6085,summary,6,3
36359,12094,6085,summary,7,4
36360,12095,6086,assignment,9,1
36361,12095,6086,assignment,7,2
36362,12095,6086,assignment,7,3
36363,12096,6086,assignment,8,1
36364,12096,6086,summary,7,2
36365,12096,6086,assignment,9,3
36366,12096,6086,assignment,9,4
36367,12096,6086,assignment,9,5
36368,12097,6087,summary,5,1
36369,12097,6087,report,5,2
36370,12098,6088,summary,8,1
36371,12098,6088,assignment,9,2
36372,12098,6088,summary,9,3
36373,12099,6089,report,6,1
36374,12099,6089,report,6,2
36375,12099,6089,summary,5,3
36376,12099,6089,summary,6,4
36377,12100,6090,assignment,7,1
36378,12101,6090,summary,8,1
36379,12102,6091,assignment,3,1
36380,12103,6091,summary,5,1
36381,12103,6091,assignment,4,2
36382,12103,6091,assignment,4,3
36383,12104,6092,report,7,1
36384,12105,6093,assignment,6,1
36385,12105,6093,assignment,7,2
36386,12105,6093,assignment,6,3
36387,12105,6093,assignment,7,4
36388,12106,6093,assignment,6,1
36389,12106,6093,assignment,7,2
36390,12106,6093,summary,7,3
36391,12106,6093,summary,5,4
36392,12106,6093,assignment,7,5
36393,12107,6094,assignment,4,1
36394,12107,6094,assignment,4,2
36395,12107,6094,summary,4,3
36396,12107,6094,summary,4,4
36397,12108,6094,assignment,3,1
36398,12109,6095,summary,7,1
36399,12109,6095,assignment,7,2
36400,12109,6095,assignment,8,3
36401,12110,6095,assignment,9,1
36402,12110,6095,assignment,9,2
36403,12111,6095,summary,8,1
36404,12111,6095,summary,7,2
36405,12112,6096,summary,8,1
36406,12113,6097,assignment,4,1
36407,12113,6097,assignment,3,2
36408,12113,6097,assignment,5,3
36409,12114,6097,assignment,4,1
36410,12114,6097,assignment,4,2
36411,12114,6097,summary,4,3
36412,12114,6097,assignment,4,4
36413,12114,6097,summary,4,5
36414,12115,6098,report,5,1
36415,12115,6098,summary,3,2
36416,12116,6099,summary,4,1
36417,12116,6099,assignment,5,2
36418,12116,6099,assignment,3,3
36419,12116,6099,summary,3,4
36420,12117,6099,summary,3,1
36421,12117,6099,assignment,3,2
36422,12117,6099,assignment,4,3
36423,12117,6099,assignment,4,4
36424,12117,6099,assignment,5,5
36425,12118,6100,summary,8,1
36426,12118,6100,report,8,2
36427,12118,6100,summary,8,3
36428,12118,6100,summary,7,4
36429,12119,6100,summary,9,1
36430,12120,6101,assignment,6,1
36431,12120,6101,assignment,5,2
36432,12120,6101,summary,7,3
36433,12120,6101,assignment,6,4
36434,12120,6101,assignment,5,5
36435,12121,6101,summary,7,1
36436,12122,6102,report,5,1
36437,12122,6102,report,3,2
36438,12123,6102,summary,3,1
36439,12124,6102,summary,3,1
36440,12124,6102,report,5,2
36441,12124,6102,report,5,3
36442,12125,6103,assignment,6,1
36443,12125,6103,assignment,7,2
36444,12126,6103,assignment,5,1
36445,12126,6103,assignment,6,2
36446,12126,6103,summary,7,3
36447,12126,6103,assignment,7,4
36448,12126,6103,assignment,5,5
36449,12127,6104,summary,3,1
36450,12127,6104,summary,5,2
36451,12127,6104,report,5,3
36452,12127,6104,report,3,4
36453,12128,6105,summary,5,1
36454,12129,6105,assignment,7,1
36455,12130,6106,summary,4,1
36456,12131,6106,summary,4,1
36457,12131,6106,assignment,4,2
36458,12131,6106,summary,4,3
36459,12131,6106,summary,5,4
36460,12132,6107,assignment,3,1
36461,12132,6107,assignment,5,2
36462,12132,6107,summary,4,3
36463,12133,6108,assignment,7,1
36464,12133,6108,assignment,7,2
36465,12133,6108,summary,6,3
36466,12133,6108,summary,7,4
36467,12134,6109,assignment,4,1
36468,12134,6109,assignment,5,2
36469,12134,6109,summary,5,3
36470,12134,6109,assignment,5,4
36471,12134,6109,assignment,4,5
36472,12135,6109,assignment,5,1
36473,12135,6109,assignment,5,2
36474,12135,6109,assignment,5,3
36475,12136,6110,summary,5,1
36476,12136,6110,report,5,2
36477,12136,6110,summary,4,3
36478,12136,6110,summary,4,4
36479,12137,6110,report,4,1
36480,12137,6110,report,3,2
36481,12137,6110,summary,3,3
36482,12137,6110,report,4,4
36483,12137,6110,report,5,5
36484,12138,6110,report,4,1
36485,12139,6111,summary,4,1
36486,12139,6111,report,4,2
36487,12139,6111,report,3,3
36488,12139,6111,summary,5,4
36489,12139,6111,summary,5,5
36490,12140,6111,report,4,1
36491,12141,6111,report,5,1
36492,12141,6111,summary,3,2
36493,12141,6111,summary,3,3
36494,12141,6111,report,5,4
36495,12141,6111,report,5,5
36496,12142,6112,assignment,4,1
36497,12142,6112,assignment,3,2
36498,12142,6112,summary,3,3
36499,12142,6112,assignment,5,4
36500,12142,6112,assignment,5,5
36501,12143,6113,report,3,1
36502,12143,6113,summary,4,2
36503,12144,6113,summary,4,1
36504,12144,6113,report,4,2
36505,12144,6113,report,5,3
36506,12144,6113,report,4,4
36507,12144,6113,report,5,5
36508,12145,6114,assignment,9,1
36509,12145,6114,assignment,9,2
36510,12145,6114,assignment,8,3
36511,12145,6114,assignment,7,4
36512,12145,6114,summary,7,5
36513,12146,6115,summary,7,1
36514,12147,6115,assignment,8,1
36515,12147,6115,assignment,8,2
36516,12148,6116,report,9,1
36517,12149,6116,report,7,1
36518,12149,6116,report,8,2
36519,12150,6116,report,8,1
36520,12150,6116,summary,7,2
36521,12151,6117,report,8,1
36522,12152,6117,report,7,1
36523,12152,6117,report,9,2
36524,12153,6117,summary,8,1
36525,12153,6117,summary,8,2
36526,12153,6117,report,7,3
36527,12153,6117,report,7,4
36528,12154,6118,report,4,1
36529,12154,6118,report,3,2
36530,12155,6119,assignment,4,1
36531,12155,6119,assignment,5,2
36532,12155,6119,summary,4,3
36533,12155,6119,assignment,4,4
36534,12155,6119,summary,4,5
36535,12156,6119,assignment,3,1
36536,12157,6119,summary,4,1
36537,12157,6119,assignment,5,2
36538,12157,6119,assignment,3,3
36539,12157,6119,summary,3,4
36540,12157,6119,assignment,5,5
36541,12158,6120,report,5,1
36542,12158,6120,report,5,2
36543,12158,6120,report,5,3
36544,12159,6120,report,5,1
36545,12159,6120,summary,5,2
36546,12160,6121,assignment,7,1
36547,12160,6121,summary,8,2
36548,12160,6121,assignment,8,3
36549,12160,6121,assignment,7,4
36550,12161,6122,assignment,6,1
36551,12161,6122,summary,7,2
36552,12161,6122,summary,6,3
36553,12161,6122,assignment,6,4
36554,12161,6122,summary,5,5
36555,12162,6123,assignment,5,1
36556,12162,6123,summary,5,2
36557,12163,6123,assignment,4,1
36558,12163,6123,assignment,4,2
36559,12163,6123,assignment,4,3
36560,12163,6123,summary,3,4
36561,12164,6124,report,5,1
36562,12165,6125,report,6,1
36563,12165,6125,summary,6,2
36564,12166,6125,report,6,1
36565,12166,6125,report,5,2
36566,12166,6125,summary,6,3
36567,12167,6125,summary,5,1
36568,12167,6125,summary,6,2
36569,12168,6126,report,7,1
36570,12168,6126,report,7,2
36571,12169,6126,summary,7,1
36572,12169,6126,report,6,2
36573,12170,6126,report,7,1
36574,12170,6126,report,7,2
36575,12170,6126,summary,7,3
36576,12170,6126,report,7,4
36577,12170,6126,summary,6,5
36578,12171,6127,assignment,7,1
36579,12171,6127,summary,7,2
36580,12172,6127,assignment,7,1
36581,12173,6128,assignment,4,1
36582,12173,6128,assignment,5,2
36583,12173,6128,summary,3,3
36584,12173,6128,assignment,4,4
36585,12173,6128,assignment,3,5
36586,12174,6128,summary,3,1
36587,12175,6128,assignment,3,1
36588,12175,6128,summary,5,2
36589,12175,6128,summary,4,3
36590,12176,6129,assignment,7,1
36591,12177,6129,assignment,9,1
36592,12177,6129,assignment,8,2
36593,12177,6129,assignment,7,3
36594,12177,6129,assignment,7,4
36595,12178,6130,assignment,5,1
36596,12178,6130,assignment,3,2
36597,12178,6130,assignment,3,3
36598,12178,6130,assignment,3,4
36599,12179,6131,assignment,6,1
36600,12179,6131,summary,7,2
36601,12180,6131,assignment,6,1
36602,12180,6131,summary,5,2
36603,12181,6132,report,9,1
36604,12181,6132,summary,8,2
36605,12181,6132,report,7,3
36606,12182,6132,report,9,1
36607,12182,6132,report,8,2
36608,12182,6132,summary,8,3
36609,12182,6132,report,7,4
36610,12182,6132,report,7,5
36611,12183,6132,report,8,1
36612,12183,6132,report,9,2
36613,12183,6132,report,9,3
36614,12183,6132,report,9,4
36615,12184,6133,summary,9,1
36616,12184,6133,assignment,7,2
36617,12184,6133,assignment,9,3
36618,12185,6133,assignment,7,1
36619,12185,6133,assignment,7,2
36620,12185,6133,assignment,7,3
36621,12185,6133,summary,7,4
36622,12185,6133,assignment,8,5
36623,12186,6133,assignment,8,1
36624,12186,6133,summary,8,2
36625,12187,6134,summary,3,1
36626,12187,6134,assignment,3,2
36627,12187,6134,summary,5,3
36628,12187,6134,assignment,4,4
36629,12187,6134,assignment,3,5
36630,12188,6134,summary,4,1
36631,12188,6134,assignment,3,2
36632,12188,6134,assignment,5,3
36633,12188,6134,assignment,4,4
36634,12189,6135,assignment,4,1
36635,12189,6135,assignment,3,2
36636,12189,6135,assignment,3,3
36637,12189,6135,assignment,3,4
36638,12189,6135,assignment,3,5
36639,12190,6135,assignment,5,1
36640,12190,6135,assignment,3,2
36641,12190,6135,summary,5,3
36642,12191,6136,summary,5,1
36643,12191,6136,assignment,4,2
36644,12191,6136,assignment,3,3
36645,12192,6137,assignment,4,1
36646,12192,6137,assignment,5,2
36647,12192,6137,assignment,5,3
36648,12192,6137,assignment,5,4
36649,12192,6137,assignment,4,5
36650,12193,6137,assignment,5,1
36651,12194,6138,report,6,1
36652,12194,6138,report,5,2
36653,12194,6138,report,6,3
36654,12194,6138,summary,5,4
36655,12195,6138,summary,6,1
36656,12195,6138,report,6,2
36657,12195,6138,summary,5,3
36658,12196,6139,summary,8,1
36659,12196,6139,report,9,2
36660,12196,6139,report,9,3
36661,12196,6139,report,9,4
36662,12197,6139,report,9,1
36663,12197,6139,report,8,2
36664,12197,6139,summary,7,3
36665,12197,6139,report,7,4
36666,12198,6140,report,5,1
36667,12198,6140,summary,4,2
36668,12198,6140,summary,5,3
36669,12198,6140,summary,4,4
36670,12199,6140,summary,3,1
36671,12199,6140,report,5,2
36672,12199,6140,report,4,3
36673,12199,6140,report,3,4
36674,12200,6140,report,3,1
36675,12200,6140,report,5,2
36676,12201,6141,assignment,5,1
36677,12201,6141,assignment,3,2
36678,12201,6141,assignment,5,3
36679,12201,6141,assignment,5,4
36680,12201,6141,summary,5,5
36681,12202,6141,assignment,4,1
36682,12203,6141,assignment,5,1
36683,12203,6141,assignment,5,2
36684,12203,6141,assignment,4,3
36685,12203,6141,summary,3,4
36686,12204,6142,assignment,5,1
36687,12204,6142,assignment,3,2
36688,12204,6142,assignment,3,3
36689,12204,6142,assignment,3,4
36690,12205,6143,assignment,9,1
36691,12205,6143,summary,8,2
36692,12206,6143,assignment,8,1
36693,12206,6143,assignment,7,2
36694,12206,6143,assignment,9,3
36695,12206,6143,assignment,8,4
36696,12206,6143,assignment,8,5
36697,12207,6143,assignment,7,1
36698,12207,6143,assignment,8,2
36699,12207,6143,assignment,9,3
36700,12208,6144,summary,7,1
36701,12208,6144,summary,7,2
36702,12208,6144,report,9,3
36703,12209,6144,report,7,1
36704,12210,6145,report,5,1
36705,12210,6145,report,4,2
36706,12210,6145,report,5,3
36707,12210,6145,report,5,4
36708,12210,6145,report,3,5
36709,12211,6145,report,4,1
36710,12211,6145,report,4,2
36711,12211,6145,report,4,3
36712,12211,6145,summary,5,4
36713,12212,6145,report,5,1
36714,12212,6145,report,5,2
36715,12212,6145,report,3,3
36716,12213,6146,summary,4,1
36717,12213,6146,assignment,5,2
36718,12213,6146,summary,5,3
36719,12213,6146,assignment,5,4
36720,12213,6146,assignment,4,5
36721,12214,6146,summary,5,1
36722,12214,6146,summary,5,2
36723,12214,6146,summary,4,3
36724,12214,6146,summary,5,4
36725,12214,6146,assignment,4,5
36726,12215,6147,assignment,7,1
36727,12215,6147,assignment,5,2
36728,12215,6147,assignment,7,3
36729,12215,6147,assignment,5,4
36730,12215,6147,assignment,5,5
36731,12216,6147,assignment,7,1
36732,12216,6147,assignment,7,2
36733,12217,6148,assignment,5,1
36734,12217,6148,assignment,6,2
36735,12218,6148,summary,6,1
36736,12218,6148,summary,7,2
36737,12218,6148,assignment,6,3
36738,12218,6148,assignment,5,4
36739,12218,6148,assignment,7,5
36740,12219,6148,assignment,6,1
36741,12219,6148,assignment,6,2
36742,12220,6149,summary,5,1
36743,12220,6149,report,4,2
36744,12220,6149,report,5,3
36745,12221,6149,report,4,1
36746,12221,6149,summary,4,2
36747,12221,6149,report,4,3
36748,12222,6150,report,8,1
36749,12222,6150,summary,7,2
36750,12222,6150,report,7,3
36751,12222,6150,report,9,4
36752,12223,6150,report,8,1
36753,12223,6150,report,9,2
36754,12224,6150,report,8,1
36755,12224,6150,report,7,2
36756,12224,6150,summary,7,3
36757,12224,6150,summary,9,4
36758,12225,6151,assignment,7,1
36759,12226,6151,summary,7,1
36760,12226,6151,assignment,7,2
36761,12227,6152,summary,6,1
36762,12227,6152,summary,6,2
36763,12227,6152,assignment,5,3
36764,12228,6153,assignment,5,1
36765,12228,6153,assignment,5,2
36766,12228,6153,assignment,5,3
36767,12229,6154,summary,4,1
36768,12229,6154,assignment,4,2
36769,12229,6154,assignment,3,3
36770,12229,6154,summary,5,4
36771,12230,6154,summary,5,1
36772,12230,6154,summary,3,2
36773,12230,6154,assignment,5,3
36774,12231,6155,assignment,6,1
36775,12231,6155,assignment,6,2
36776,12231,6155,summary,7,3
36777,12232,6155,assignment,5,1
36778,12232,6155,assignment,5,2
36779,12232,6155,summary,6,3
36780,12232,6155,assignment,7,4
36781,12233,6155,assignment,7,1
36782,12233,6155,summary,6,2
36783,12234,6156,assignment,3,1
36784,12234,6156,summary,3,2
36785,12234,6156,assignment,5,3
36786,12234,6156,assignment,4,4
36787,12235,6156,assignment,4,1
36788,12235,6156,assignment,4,2
36789,12235,6156,summary,3,3
36790,12235,6156,summary,3,4
36791,12236,6157,summary,3,1
36792,12236,6157,report,5,2
36793,12236,6157,report,5,3
36794,12236,6157,report,3,4
36795,12236,6157,report,4,5
36796,12237,6157,report,3,1
36797,12238,6157,report,3,1
36798,12239,6158,report,4,1
36799,12239,6158,report,5,2
36800,12239,6158,summary,5,3
36801,12240,6159,summary,5,1
36802,12240,6159,assignment,4,2
36803,12240,6159,assignment,4,3
36804,12240,6159,assignment,3,4
36805,12240,6159,assignment,5,5
36806,12241,6160,report,5,1
36807,12241,6160,report,5,2
36808,12241,6160,summary,3,3
36809,12241,6160,summary,5,4
36810,12242,6161,assignment,6,1
36811,12242,6161,assignment,7,2
36812,12242,6161,assignment,6,3
36813,12242,6161,summary,7,4
36814,12242,6161,summary,5,5
36815,12243,6161,assignment,7,1
36816,12243,6161,summary,5,2
36817,12244,6162,assignment,7,1
36818,12244,6162,assignment,5,2
36819,12245,6162,summary,7,1
36820,12245,6162,assignment,6,2
36821,12246,6162,assignment,7,1
36822,12246,6162,assignment,7,2
36823,12246,6162,assignment,5,3
36824,12246,6162,summary,7,4
36825,12247,6163,summary,7,1
36826,12247,6163,summary,7,2
36827,12247,6163,assignment,7,3
36828,12247,6163,summary,5,4
36829,12248,6163,assignment,7,1
36830,12248,6163,assignment,5,2
36831,12248,6163,assignment,6,3
36832,12249,6163,assignment,7,1
36833,12249,6163,assignment,7,2
36834,12250,6164,assignment,5,1
36835,12250,6164,assignment,3,2
36836,12250,6164,assignment,4,3
36837,12250,6164,assignment,4,4
36838,12251,6164,assignment,5,1
36839,12251,6164,assignment,3,2
36840,12252,6165,assignment,4,1
36841,12252,6165,summary,3,2
36842,12253,6166,assignment,9,1
36843,12253,6166,summary,9,2
36844,12253,6166,assignment,9,3
36845,12253,6166,assignment,9,4
36846,12254,6166,summary,7,1
36847,12254,6166,summary,8,2
36848,12254,6166,assignment,9,3
36849,12254,6166,assignment,8,4
36850,12254,6166,summary,7,5
36851,12255,6166,summary,7,1
36852,12255,6166,summary,7,2
36853,12255,6166,assignment,9,3
36854,12256,6167,summary,5,1
36855,12256,6167,summary,3,2
36856,12256,6167,summary,4,3
36857,12256,6167,summary,5,4
36858,12256,6167,summary,4,5
36859,12257,6167,assignment,4,1
36860,12257,6167,assignment,3,2
