user_id,user_type,experience_level,signup_date,retained
4408,student,intermediate,2024-03-14,1
4409,student,advanced,2024-03-27,1
4410,student,beginner,2024-03-20,1
4411,student,intermediate,2024-01-19,1
4412,student,intermediate,2024-01-16,0
4413,professional,intermediate,2024-02-27,1
4414,professional,beginner,2024-01-23,1
4415,student,intermediate,2024-01-22,1
4416,student,intermediate,2024-01-28,1
4417,student,intermediate,2024-01-25,1
4418,student,intermediate,2024-01-17,0
4419,student,advanced,2024-01-06,1
4420,student,beginner,2024-02-24,1
4421,student,advanced,2024-01-11,1
4422,professional,intermediate,2024-03-28,1
4423,student,intermediate,2024-02-25,1
4424,professional,beginner,2024-01-26,1
4425,student,beginner,2024-03-21,1
4426,student,intermediate,2024-01-19,1
4427,student,intermediate,2024-03-17,1
4428,student,beginner,2024-02-03,0
4429,student,intermediate,2024-02-10,1
4430,professional,beginner,2024-01-09,0
4431,professional,advanced,2024-01-12,1
4432,student,advanced,2024-02-19,1
4433,student,beginner,2024-03-12,1
4434,professional,advanced,2024-02-20,1
4435,student,advanced,2024-03-11,1
4436,student,beginner,2024-02-11,1
4437,student,intermediate,2024-02-05,0
4438,professional,beginner,2024-03-07,0
4439,professional,intermediate,2024-02-28,1
4440,student,beginner,2024-01-02,0
4441,professional,beginner,2024-03-30,1
4442,professional,beginner,2024-03-20,0
4443,student,beginner,2024-03-16,1
4444,student,advanced,2024-03-07,1
4445,student,beginner,2024-02-23,0
4446,professional,beginner,2024-01-15,0
4447,student,advanced,2024-02-23,1
4448,professional,beginner,2024-01-20,1
4449,student,intermediate,2024-01-19,1
4450,professional,advanced,2024-03-13,1
4451,student,advanced,2024-03-16,1
4452,student,beginner,2024-03-15,0
4453,professional,beginner,2024-01-13,1
4454,professional,advanced,2024-01-14,1
4455,professional,beginner,2024-03-13,0
4456,student,beginner,2024-01-13,0
4457,professional,beginner,2024-02-06,0
4458,student,beginner,2024-03-09,1
4459,student,intermediate,2024-02-14,1
4460,student,intermediate,2024-02-22,1
4461,student,advanced,2024-02-03,1
4462,student,intermediate,2024-02-19,1
4463,professional,beginner,2024-03-24,1
4464,student,beginner,2024-03-03,1
4465,professional,advanced,2024-03-14,1
4466,student,beginner,2024-03-18,0
4467,student,beginner,2024-03-01,1
4468,student,advanced,2024-01-05,1
4469,professional,intermediate,2024-01-23,1
4470,professional,beginner,2024-02-05,0
4471,professional,advanced,2024-02-21,1
4472,professional,advanced,2024-01-19,1
4473,student,beginner,2024-03-20,1
4474,student,advanced,2024-03-18,1
4475,professional,beginner,2024-03-28,1
4476,student,intermediate,2024-03-29,1
4477,student,advanced,2024-02-21,1
4478,student,advanced,2024-01-05,1
4479,student,beginner,2024-02-20,1
4480,student,beginner,2024-02-12,1
4481,student,beginner,2024-03-29,0
4482,student,intermediate,2024-01-31,1
4483,student,beginner,2024-01-07,0
4484,student,beginner,2024-03-01,0
4485,student,beginner,2024-02-04,1
4486,professional,beginner,2024-02-17,0
4487,student,beginner,2024-01-03,1
4488,student,advanced,2024-02-13,1
4489,professional,beginner,2024-02-08,0
4490,student,beginner,2024-02-09,1
4491,student,advanced,2024-02-05,1
4492,professional,intermediate,2024-03-03,1
4493,student,beginner,2024-03-30,0
4494,professional,beginner,2024-03-28,0
4495,professional,intermediate,2024-01-13,1
4496,professional,beginner,2024-01-30,1
4497,student,intermediate,2024-01-18,1
4498,student,beginner,2024-02-08,0
4499,student,beginner,2024-02-26,0
4500,student,beginner,2024-02-11,0
4501,student,intermediate,2024-02-04,1
4502,student,advanced,2024-02-23,1
4503,student,beginner,2024-03-18,1
4504,student,intermediate,2024-03-23,0
4505,student,beginner,2024-01-12,0
4506,student,beginner,2024-01-25,0
4507,professional,advanced,2024-02-26,1
4508,student,beginner,2024-01-28,0
4509,student,advanced,2024-02-22,1
4510,professional,intermediate,2024-03-03,1
4511,student,advanced,2024-03-07,1
4512,student,intermediate,2024-02-17,1
4513,student,beginner,2024-01-08,0
4514,professional,beginner,2024-03-06,0
4515,student,beginner,2024-01-21,1
4516,student,beginner,2024-01-09,0
4517,student,beginner,2024-02-09,0
4518,professional,beginner,2024-03-31,1
4519,student,advanced,2024-03-05,1
4520,student,beginner,2024-02-21,0
4521,professional,intermediate,2024-01-18,1
4522,student,advanced,2024-03-08,1
4523,professional,advanced,2024-03-13,1
4524,student,beginner,2024-01-04,0
4525,professional,beginner,2024-01-23,0
4526,student,beginner,2024-01-25,1
4527,professional,beginner,2024-01-26,0
4528,professional,beginner,2024-01-08,1
4529,student,advanced,2024-02-01,1
4530,student,beginner,2024-01-05,0
4531,student,intermediate,2024-02-28,1
4532,student,advanced,2024-01-07,1
4533,student,beginner,2024-02-16,0
4534,student,beginner,2024-03-31,1
4535,student,intermediate,2024-01-26,1
4536,student,beginner,2024-02-05,0
4537,student,intermediate,2024-02-17,1
4538,professional,beginner,2024-02-29,0
4539,student,advanced,2024-03-05,1
4540,student,beginner,2024-02-20,0
4541,student,beginner,2024-03-22,0
4542,student,intermediate,2024-01-16,1
4543,student,beginner,2024-03-28,0
4544,student,beginner,2024-01-04,1
4545,student,beginner,2024-01-31,1
4546,professional,beginner,2024-02-17,0
4547,student,intermediate,2024-03-03,1
4548,professional,intermediate,2024-03-17,1
4549,professional,intermediate,2024-02-27,1
4550,professional,intermediate,2024-01-23,1
4551,professional,beginner,2024-03-01,1
4552,student,beginner,2024-03-16,0
4553,student,intermediate,2024-03-11,1
4554,professional,advanced,2024-02-14,1
4555,student,beginner,2024-02-14,0
4556,student,beginner,2024-01-21,1
4557,professional,beginner,2024-02-03,0
4558,professional,intermediate,2024-03-29,1
4559,professional,intermediate,2024-01-12,1
4560,professional,beginner,2024-02-06,1
4561,professional,intermediate,2024-01-04,1
4562,student,beginner,2024-02-19,0
4563,professional,beginner,2024-01-07,0
4564,student,advanced,2024-01-21,1
4565,student,beginner,2024-03-14,0
4566,professional,beginner,2024-01-28,1
4567,student,advanced,2024-01-29,1
4568,student,advanced,2024-03-23,1
4569,student,intermediate,2024-01-29,1
4570,professional,beginner,2024-03-27,0
4571,student,beginner,2024-01-27,1
4572,professional,advanced,2024-02-04,1
4573,student,intermediate,2024-03-24,1
4574,professional,advanced,2024-02-22,1
4575,professional,beginner,2024-03-06,1
4576,student,beginner,2024-01-03,0
4577,student,advanced,2024-03-28,1
4578,student,intermediate,2024-01-02,1
4579,professional,beginner,2024-03-01,1
4580,professional,beginner,2024-01-17,1
4581,professional,beginner,2024-03-23,0
4582,student,beginner,2024-01-23,1
4583,professional,beginner,2024-03-17,0
4584,professional,beginner,2024-01-02,1
4585,professional,intermediate,2024-01-29,1
4586,professional,beginner,2024-02-02,0
4587,student,advanced,2024-03-18,1
4588,student,beginner,2024-02-09,0
4589,professional,intermediate,2024-03-31,0
4590,professional,beginner,2024-03-23,0
4591,student,intermediate,2024-02-05,1
4592,student,advanced,2024-02-24,1
4593,student,advanced,2024-02-18,1
4594,student,intermediate,2024-02-14,1
4595,student,beginner,2024-02-28,0
4596,professional,advanced,2024-02-02,1
4597,professional,advanced,2024-01-28,1
4598,student,advanced,2024-02-29,1
4599,student,beginner,2024-02-08,0
4600,student,advanced,2024-03-27,1
4601,student,beginner,2024-03-07,0
4602,professional,beginner,2024-03-20,0
4603,professional,beginner,2024-02-20,0
4604,student,beginner,2024-03-15,0
4605,professional,intermediate,2024-01-14,1
4606,professional,advanced,2024-01-01,1
4607,professional,intermediate,2024-03-06,1
4608,student,intermediate,2024-03-25,0
4609,professional,intermediate,2024-02-17,0
4610,student,intermediate,2024-03-12,1
4611,student,beginner,2024-03-23,0
4612,student,advanced,2024-03-17,1
4613,student,intermediate,2024-03-18,1
4614,student,intermediate,2024-02-06,1
4615,student,intermediate,2024-02-08,1
4616,student,advanced,2024-03-28,1
4617,professional,beginner,2024-01-14,0
4618,professional,beginner,2024-03-02,0
4619,student,intermediate,2024-01-09,1
4620,professional,beginner,2024-02-13,0
4621,professional,advanced,2024-02-05,1
4622,professional,beginner,2024-03-22,1
4623,student,beginner,2024-02-11,1
4624,professional,advanced,2024-02-05,1
4625,professional,beginner,2024-02-03,0
4626,professional,intermediate,2024-03-24,1
4627,student,beginner,2024-03-24,1
4628,student,beginner,2024-02-08,1
4629,professional,intermediate,2024-01-25,1
4630,student,beginner,2024-01-20,0
4631,student,advanced,2024-03-07,1
4632,student,intermediate,2024-01-31,0
4633,professional,beginner,2024-01-08,0
4634,professional,intermediate,2024-03-17,0
4635,student,intermediate,2024-02-21,1
4636,professional,beginner,2024-03-25,0
4637,student,beginner,2024-02-10,0
4638,professional,beginner,2024-03-28,0
4639,professional,intermediate,2024-01-18,1
4640,professional,intermediate,2024-01-04,1
4641,professional,intermediate,2024-03-24,1
4642,student,intermediate,2024-03-04,1
4643,professional,intermediate,2024-02-07,1
4644,student,intermediate,2024-02-03,1
4645,professional,intermediate,2024-02-23,0
4646,professional,beginner,2024-02-21,1
4647,professional,advanced,2024-02-19,1
4648,student,intermediate,2024-01-05,1
4649,professional,advanced,2024-03-15,1
4650,student,intermediate,2024-03-31,1
4651,student,beginner,2024-03-14,1
4652,professional,intermediate,2024-01-25,0
4653,student,beginner,2024-02-13,1
4654,professional,intermediate,2024-01-29,1
4655,student,beginner,2024-03-28,0
4656,student,advanced,2024-03-09,1
4657,professional,intermediate,2024-03-22,1
4658,student,intermediate,2024-03-01,1
4659,student,beginner,2024-03-26,1
4660,professional,advanced,2024-02-15,1
4661,student,advanced,2024-03-05,1
4662,professional,intermediate,2024-02-08,1
4663,student,beginner,2024-01-22,1
4664,professional,intermediate,2024-03-25,1
4665,professional,beginner,2024-03-12,0
4666,professional,intermediate,2024-01-24,1
4667,student,beginner,2024-02-07,1
4668,professional,intermediate,2024-01-13,1
4669,professional,intermediate,2024-03-01,1
4670,professional,beginner,2024-01-17,1
4671,student,beginner,2024-02-03,0
4672,professional,advanced,2024-03-12,1
4673,professional,beginner,2024-01-24,0
4674,student,intermediate,2024-03-28,1
4675,student,beginner,2024-02-12,0
4676,professional,beginner,2024-03-24,0
4677,student,beginner,2024-01-12,0
4678,professional,intermediate,2024-01-29,1
4679,professional,beginner,2024-02-15,0
4680,professional,advanced,2024-01-29,1
4681,student,intermediate,2024-02-09,1
4682,student,beginner,2024-02-23,0
4683,professional,intermediate,2024-02-12,1
4684,student,beginner,2024-02-17,0
4685,professional,intermediate,2024-02-03,1
4686,student,beginner,2024-03-15,0
4687,student,beginner,2024-02-07,1
4688,student,intermediate,2024-02-29,1
4689,student,advanced,2024-01-16,1
4690,professional,beginner,2024-03-01,1
4691,student,advanced,2024-01-07,1
4692,student,beginner,2024-03-22,0
4693,student,advanced,2024-03-15,1
4694,student,intermediate,2024-03-15,1
4695,student,beginner,2024-03-20,0
4696,professional,beginner,2024-01-10,1
4697,student,beginner,2024-03-01,1
4698,student,beginner,2024-01-25,0
4699,student,beginner,2024-03-05,0
4700,professional,intermediate,2024-01-16,1
4701,student,advanced,2024-03-28,1
4702,student,beginner,2024-02-18,0
4703,professional,intermediate,2024-03-08,1
4704,student,intermediate,2024-02-08,1
4705,student,advanced,2024-02-22,1
4706,student,intermediate,2024-01-07,1
4707,professional,intermediate,2024-01-20,1
4708,student,beginner,2024-01-18,0
4709,professional,beginner,2024-01-26,0
4710,professional,beginner,2024-02-13,0
4711,student,beginner,2024-02-22,1
4712,student,beginner,2024-03-13,1
4713,student,intermediate,2024-02-28,1
4714,professional,beginner,2024-01-19,1
4715,student,intermediate,2024-02-10,0
4716,student,beginner,2024-01-24,0
4717,student,advanced,2024-01-11,1
4718,professional,advanced,2024-03-03,1
4719,student,beginner,2024-02-12,0
4720,professional,beginner,2024-03-21,1
4721,student,intermediate,2024-01-23,1
4722,student,beginner,2024-02-10,1
4723,student,beginner,2024-03-22,1
4724,student,beginner,2024-01-08,0
4725,student,advanced,2024-01-01,1
4726,student,advanced,2024-02-27,1
4727,professional,intermediate,2024-02-05,1
4728,professional,intermediate,2024-01-27,1
4729,professional,advanced,2024-01-22,1
4730,student,advanced,2024-03-14,1
4731,student,advanced,2024-01-21,1
4732,student,beginner,2024-03-03,1
4733,professional,beginner,2024-01-12,0
4734,professional,intermediate,2024-01-17,1
4735,student,intermediate,2024-03-19,1
4736,student,beginner,2024-02-25,1
4737,student,beginner,2024-03-22,0
4738,student,advanced,2024-02-24,1
4739,student,advanced,2024-02-21,1
4740,professional,beginner,2024-02-24,1
4741,professional,advanced,2024-03-02,1
4742,student,intermediate,2024-02-19,1
4743,student,advanced,2024-01-01,1
4744,professional,beginner,2024-01-05,0
4745,student,beginner,2024-03-09,0
4746,student,beginner,2024-01-26,1
4747,student,beginner,2024-02-17,1
4748,student,intermediate,2024-01-02,1
4749,student,beginner,2024-02-11,0
4750,professional,advanced,2024-03-08,1
4751,student,beginner,2024-01-25,1
4752,student,beginner,2024-01-03,0
4753,professional,intermediate,2024-03-27,1
4754,student,intermediate,2024-01-01,1
4755,professional,beginner,2024-03-21,0
4756,professional,intermediate,2024-02-01,1
4757,student,intermediate,2024-01-29,1
4758,professional,intermediate,2024-03-29,1
4759,student,intermediate,2024-02-14,1
4760,professional,beginner,2024-02-09,0
4761,student,intermediate,2024-01-17,1
4762,professional,advanced,2024-01-14,1
4763,professional,beginner,2024-02-19,1
4764,student,beginner,2024-03-05,1
4765,student,advanced,2024-03-16,1
4766,professional,beginner,2024-02-09,0
4767,professional,beginner,2024-01-22,0
4768,student,advanced,2024-01-09,1
4769,professional,beginner,2024-01-06,1
4770,student,beginner,2024-02-08,1
4771,student,advanced,2024-02-07,1
4772,student,advanced,2024-02-28,1
4773,student,beginner,2024-03-07,0
4774,professional,intermediate,2024-03-17,1
4775,student,advanced,2024-03-08,1
4776,professional,intermediate,2024-02-13,1
4777,student,beginner,2024-02-25,0
4778,student,beginner,2024-03-28,0
4779,student,beginner,2024-01-18,1
4780,student,advanced,2024-02-13,1
4781,student,advanced,2024-03-03,1
4782,student,advanced,2024-02-15,1
4783,student,advanced,2024-01-25,1
4784,student,intermediate,2024-01-22,1
4785,student,beginner,2024-02-21,1
4786,student,intermediate,2024-01-03,1
4787,professional,intermediate,2024-01-30,1
4788,professional,intermediate,2024-01-29,1
4789,student,beginner,2024-01-17,1
4790,student,advanced,2024-01-28,1
4791,student,beginner,2024-01-03,0
4792,professional,beginner,2024-03-16,1
4793,student,intermediate,2024-03-05,1
4794,student,intermediate,2024-01-22,1
4795,student,beginner,2024-01-16,1
4796,student,advanced,2024-02-16,1
4797,student,beginner,2024-03-24,0
4798,professional,beginner,2024-01-05,0
4799,student,beginner,2024-02-18,1
4800,professional,intermediate,2024-03-22,1
4801,student,advanced,2024-02-02,1
4802,student,advanced,2024-03-09,1
4803,professional,advanced,2024-03-20,1
4804,student,beginner,2024-01-07,1
4805,professional,beginner,2024-03-17,0
4806,student,intermediate,2024-01-07,1
4807,student,beginner,2024-03-25,0
4808,professional,advanced,2024-01-14,1
4809,student,intermediate,2024-03-24,1
4810,professional,advanced,2024-01-03,1
4811,student,beginner,2024-01-07,0
4812,professional,beginner,2024-03-29,0
4813,student,intermediate,2024-01-15,1
4814,student,beginner,2024-02-23,1
4815,professional,intermediate,2024-02-26,1
4816,professional,beginner,2024-02-18,1
4817,professional,beginner,2024-01-16,1
4818,professional,beginner,2024-03-11,0
4819,professional,beginner,2024-02-02,1
4820,student,intermediate,2024-03-01,1
4821,student,beginner,2024-03-30,1
4822,student,beginner,2024-01-20,0
4823,student,beginner,2024-01-27,0
4824,student,beginner,2024-03-29,1
4825,student,beginner,2024-03-28,1
4826,student,beginner,2024-03-21,0
4827,professional,intermediate,2024-01-02,1
4828,student,intermediate,2024-02-08,1
4829,student,intermediate,2024-02-23,1
4830,student,advanced,2024-03-25,1
4831,professional,beginner,2024-01-13,0
4832,professional,intermediate,2024-03-25,0
4833,professional,advanced,2024-03-07,1
4834,student,beginner,2024-02-04,1
4835,student,intermediate,2024-03-20,0
4836,student,beginner,2024-03-18,1
4837,student,beginner,2024-03-30,0
4838,student,intermediate,2024-01-18,1
4839,student,beginner,2024-02-23,0
4840,student,beginner,2024-01-14,0
4841,professional,beginner,2024-03-06,1
4842,professional,beginner,2024-03-20,0
4843,student,beginner,2024-01-16,0
4844,student,intermediate,2024-02-06,1
4845,student,intermediate,2024-01-15,1
4846,student,intermediate,2024-01-14,0
4847,professional,beginner,2024-03-04,1
4848,student,advanced,2024-01-26,1
4849,professional,intermediate,2024-03-18,1
4850,student,beginner,2024-01-26,0
4851,professional,advanced,2024-02-03,1
4852,student,intermediate,2024-03-07,1
4853,professional,intermediate,2024-01-26,1
4854,student,beginner,2024-02-15,0
4855,professional,beginner,2024-03-31,0
4856,student,advanced,2024-02-22,1
4857,student,intermediate,2024-02-07,1
4858,professional,intermediate,2024-01-21,1
4859,professional,intermediate,2024-01-06,0
4860,professional,advanced,2024-03-11,1
4861,professional,beginner,2024-03-04,1
4862,professional,intermediate,2024-01-27,1
4863,student,beginner,2024-03-29,1
4864,student,intermediate,2024-03-02,1
4865,student,intermediate,2024-02-12,1
4866,professional,beginner,2024-01-31,0
4867,student,intermediate,2024-01-01,1
4868,student,beginner,2024-01-02,0
4869,student,beginner,2024-03-26,0
4870,professional,beginner,2024-01-12,0
4871,student,beginner,2024-01-15,1
4872,student,beginner,2024-03-14,0
4873,student,beginner,2024-03-26,0
4874,student,intermediate,2024-03-04,1
4875,student,intermediate,2024-01-20,1
4876,professional,intermediate,2024-01-12,1
4877,professional,beginner,2024-03-06,0
4878,professional,advanced,2024-01-10,1
4879,student,intermediate,2024-01-13,1
4880,professional,beginner,2024-02-02,0
4881,student,advanced,2024-03-23,1
4882,student,beginner,2024-01-30,0
4883,professional,intermediate,2024-02-28,1
4884,student,beginner,2024-02-07,0
4885,student,beginner,2024-02-03,1
4886,professional,advanced,2024-02-29,1
4887,student,beginner,2024-01-07,0
4888,professional,beginner,2024-01-13,1
4889,student,advanced,2024-01-23,1
4890,professional,advanced,2024-01-06,1
4891,student,intermediate,2024-02-07,1
4892,student,beginner,2024-02-16,0
4893,professional,beginner,2024-03-27,0
4894,student,intermediate,2024-02-10,1
4895,student,beginner,2024-02-24,1
4896,student,beginner,2024-01-15,1
4897,student,intermediate,2024-01-13,1
4898,student,beginner,2024-01-06,0
4899,student,beginner,2024-01-02,0
4900,professional,beginner,2024-01-18,0
4901,student,beginner,2024-03-25,1
4902,student,beginner,2024-03-23,0
4903,student,beginner,2024-01-22,0
4904,student,beginner,2024-02-12,1
4905,professional,intermediate,2024-02-15,1
4906,student,advanced,2024-02-26,1
4907,professional,beginner,2024-03-20,0
4908,student,intermediate,2024-02-04,1
4909,professional,beginner,2024-01-12,1
4910,student,beginner,2024-02-17,1
4911,professional,beginner,2024-02-13,1
4912,student,intermediate,2024-01-24,1
4913,student,intermediate,2024-01-15,0
4914,student,intermediate,2024-02-21,1
4915,student,beginner,2024-02-21,0
4916,professional,beginner,2024-02-28,1
4917,student,intermediate,2024-02-04,1
4918,student,beginner,2024-02-19,0
4919,professional,intermediate,2024-03-29,1
4920,student,intermediate,2024-03-02,1
4921,professional,intermediate,2024-02-23,1
4922,professional,advanced,2024-03-24,1
4923,student,advanced,2024-01-22,1
4924,professional,intermediate,2024-01-15,1
4925,student,intermediate,2024-01-17,1
4926,student,beginner,2024-03-30,0
4927,student,advanced,2024-01-08,1
4928,student,beginner,2024-01-21,1
4929,professional,beginner,2024-01-14,1
4930,professional,beginner,2024-02-23,0
4931,student,beginner,2024-03-16,1
4932,student,intermediate,2024-03-02,1
4933,professional,intermediate,2024-03-13,0
4934,student,beginner,2024-03-27,0
4935,student,beginner,2024-02-26,1
4936,student,advanced,2024-01-24,1
4937,professional,intermediate,2024-03-19,1
4938,student,advanced,2024-02-18,1
4939,professional,beginner,2024-02-15,0
4940,professional,intermediate,2024-03-19,1
4941,student,beginner,2024-01-04,1
4942,student,beginner,2024-03-28,0
4943,professional,beginner,2024-01-17,0
4944,student,beginner,2024-03-02,0
4945,professional,beginner,2024-03-03,1
4946,professional,advanced,2024-01-15,1
4947,professional,beginner,2024-02-22,1
4948,professional,beginner,2024-02-26,0
4949,professional,beginner,2024-01-06,0
4950,professional,beginner,2024-01-09,0
4951,student,intermediate,2024-02-03,1
4952,student,beginner,2024-03-24,0
4953,student,intermediate,2024-02-10,1
4954,professional,beginner,2024-01-02,0
4955,student,intermediate,2024-03-31,1
4956,professional,intermediate,2024-03-27,1
4957,student,advanced,2024-03-08,1
4958,professional,advanced,2024-03-14,1
4959,student,intermediate,2024-03-13,1
4960,professional,beginner,2024-01-29,1
4961,student,intermediate,2024-03-26,1
4962,student,intermediate,2024-02-13,1
4963,student,advanced,2024-03-07,1
4964,professional,beginner,2024-03-07,0
4965,student,beginner,2024-03-29,1
4966,student,intermediate,2024-03-30,1
4967,professional,beginner,2024-03-20,0
4968,professional,beginner,2024-01-13,0
4969,professional,beginner,2024-02-25,1
4970,student,intermediate,2024-03-25,1
4971,student,advanced,2024-02-01,1
4972,professional,beginner,2024-03-02,0
4973,student,beginner,2024-02-14,0
4974,professional,beginner,2024-03-25,0
4975,student,beginner,2024-03-27,0
4976,student,intermediate,2024-03-23,1
4977,student,intermediate,2024-02-19,1
4978,student,beginner,2024-01-20,0
4979,student,intermediate,2024-03-12,1
4980,student,intermediate,2024-03-19,1
4981,professional,beginner,2024-01-07,1
4982,student,beginner,2024-01-02,0
4983,professional,advanced,2024-03-23,1
4984,professional,beginner,2024-01-21,1
4985,student,intermediate,2024-03-05,1
4986,student,beginner,2024-03-01,0
4987,professional,intermediate,2024-03-04,1
4988,professional,intermediate,2024-01-22,1
4989,professional,intermediate,2024-01-10,1
4990,professional,advanced,2024-03-03,1
4991,professional,advanced,2024-02-11,1
4992,student,intermediate,2024-01-31,1
4993,student,beginner,2024-02-12,0
4994,professional,beginner,2024-02-05,1
4995,student,intermediate,2024-01-07,1
4996,professional,intermediate,2024-03-05,1
4997,student,beginner,2024-01-29,1
4998,student,beginner,2024-03-11,0
4999,professional,intermediate,2024-03-23,1
5000,student,beginner,2024-02-18,1
5001,student,beginner,2024-02-21,1
5002,student,intermediate,2024-01-31,1
5003,professional,intermediate,2024-01-11,1
5004,student,beginner,2024-02-28,1
5005,professional,beginner,2024-02-26,1
5006,student,beginner,2024-03-14,1
5007,professional,beginner,2024-02-27,0
5008,professional,intermediate,2024-01-12,1
5009,student,intermediate,2024-03-04,1
5010,student,beginner,2024-02-27,0
5011,student,beginner,2024-02-10,1
5012,professional,beginner,2024-01-16,0
5013,student,advanced,2024-03-04,1
5014,professional,beginner,2024-03-24,1
5015,student,advanced,2024-01-03,1
5016,student,advanced,2024-01-14,0
5017,student,intermediate,2024-02-21,1
5018,student,intermediate,2024-02-22,1
5019,student,beginner,2024-01-05,1
5020,professional,intermediate,2024-03-12,1
5021,professional,beginner,2024-03-11,0
5022,student,advanced,2024-01-01,1
5023,professional,beginner,2024-01-12,0
5024,professional,intermediate,2024-03-18,1
5025,professional,beginner,2024-03-20,0
5026,student,advanced,2024-03-22,1
5027,student,beginner,2024-02-08,1
5028,student,intermediate,2024-03-06,0
5029,professional,beginner,2024-03-12,0
5030,student,beginner,2024-01-27,1
5031,student,intermediate,2024-03-24,1
5032,student,advanced,2024-03-26,1
5033,student,beginner,2024-02-28,1
5034,professional,advanced,2024-02-13,1
5035,student,intermediate,2024-02-16,1
5036,student,advanced,2024-01-07,1
5037,professional,beginner,2024-01-29,0
5038,professional,beginner,2024-02-28,1
5039,professional,advanced,2024-02-12,1
5040,professional,beginner,2024-03-12,0
5041,professional,intermediate,2024-03-20,1
5042,student,beginner,2024-03-17,1
5043,student,beginner,2024-03-01,0
5044,professional,intermediate,2024-03-25,1
5045,professional,intermediate,2024-02-16,1
5046,professional,intermediate,2024-02-27,1
5047,student,beginner,2024-01-15,1
5048,student,beginner,2024-01-13,1
5049,student,beginner,2024-03-25,1
5050,student,beginner,2024-01-29,0
5051,student,advanced,2024-01-01,1
5052,professional,intermediate,2024-02-13,1
5053,student,beginner,2024-02-15,1
5054,student,advanced,2024-03-22,1
5055,student,beginner,2024-02-07,1
5056,professional,intermediate,2024-03-11,1
5057,student,beginner,2024-03-07,0
5058,student,intermediate,2024-02-17,1
5059,student,beginner,2024-03-30,1
5060,student,beginner,2024-01-14,0
5061,professional,beginner,2024-01-06,0
5062,professional,beginner,2024-01-22,1
5063,student,beginner,2024-03-04,1
5064,student,beginner,2024-01-18,1
5065,professional,beginner,2024-02-22,1
5066,student,intermediate,2024-01-14,1
5067,student,beginner,2024-02-02,0
5068,student,intermediate,2024-03-19,1
5069,professional,beginner,2024-01-26,0
5070,student,advanced,2024-01-25,1
5071,student,advanced,2024-01-16,1
5072,professional,beginner,2024-02-20,1
5073,student,intermediate,2024-01-28,1
5074,student,beginner,2024-02-28,1
5075,professional,advanced,2024-01-25,1
5076,student,intermediate,2024-02-13,1
5077,professional,beginner,2024-01-14,0
5078,student,beginner,2024-02-23,0
5079,student,beginner,2024-01-06,0
5080,student,beginner,2024-03-22,0
5081,student,intermediate,2024-03-27,1
5082,student,beginner,2024-03-16,1
5083,professional,beginner,2024-01-16,1
5084,student,beginner,2024-02-27,0
5085,student,beginner,2024-02-28,1
5086,student,beginner,2024-03-25,0
5087,professional,advanced,2024-03-16,1
5088,student,beginner,2024-03-05,1
5089,student,intermediate,2024-01-18,1
5090,student,beginner,2024-03-04,1
5091,student,beginner,2024-01-01,0
5092,student,intermediate,2024-03-08,1
5093,professional,beginner,2024-01-07,0
5094,student,beginner,2024-03-11,1
5095,student,intermediate,2024-02-25,1
5096,student,beginner,2024-03-15,0
5097,professional,beginner,2024-03-02,0
5098,student,intermediate,2024-03-06,1
5099,student,intermediate,2024-01-23,1
5100,student,beginner,2024-03-29,0
5101,student,beginner,2024-03-15,0
5102,student,beginner,2024-01-23,1
5103,student,beginner,2024-01-17,1
5104,student,intermediate,2024-01-14,1
5105,student,advanced,2024-02-19,1
5106,student,advanced,2024-03-25,1
5107,student,beginner,2024-03-17,0
5108,student,beginner,2024-03-18,0
5109,professional,intermediate,2024-02-11,1
5110,professional,beginner,2024-03-05,0
5111,professional,intermediate,2024-02-19,1
5112,professional,intermediate,2024-02-23,1
5113,professional,advanced,2024-03-18,1
5114,professional,beginner,2024-03-29,1
5115,student,beginner,2024-02-01,1
5116,professional,advanced,2024-02-05,1
5117,student,intermediate,2024-02-20,1
5118,student,advanced,2024-02-13,1
5119,professional,beginner,2024-02-07,0
5120,student,intermediate,2024-02-27,1
5121,student,intermediate,2024-01-18,1
5122,professional,beginner,2024-01-18,1
5123,student,intermediate,2024-02-22,1
5124,student,intermediate,2024-03-18,1
5125,professional,beginner,2024-03-30,0
5126,professional,beginner,2024-03-06,0
5127,student,intermediate,2024-02-08,1
5128,student,beginner,2024-03-30,1
5129,student,advanced,2024-03-11,1
5130,professional,beginner,2024-02-10,1
5131,student,beginner,2024-03-11,0
5132,student,advanced,2024-03-21,1
5133,student,advanced,2024-01-28,1
5134,student,beginner,2024-01-26,0
5135,professional,intermediate,2024-01-27,1
5136,student,beginner,2024-03-20,1
5137,professional,beginner,2024-02-07,0
5138,student,beginner,2024-03-28,1
5139,professional,beginner,2024-02-14,1
5140,professional,advanced,2024-03-27,1
5141,student,intermediate,2024-01-17,1
5142,student,advanced,2024-03-31,1
5143,student,intermediate,2024-03-24,1
5144,professional,beginner,2024-01-23,1
5145,student,intermediate,2024-03-05,1
5146,professional,advanced,2024-03-10,1
5147,professional,intermediate,2024-03-29,1
5148,professional,intermediate,2024-03-22,1
5149,professional,advanced,2024-02-11,1
5150,student,beginner,2024-03-31,0
5151,student,intermediate,2024-01-15,1
5152,student,advanced,2024-02-15,1
5153,professional,advanced,2024-03-12,1
5154,professional,beginner,2024-03-02,0
