output_id,prompt_id,output_quality_score,feedback,edited_output,good_output_flag
30068,30068,8,good,0,1
30069,30069,8,good,0,1
30070,30070,9,good,0,1
30071,30071,6,bad,1,0
30072,30072,6,bad,1,0
30073,30073,6,bad,1,0
30074,30074,6,bad,1,0
30075,30075,6,bad,1,0
30076,30076,7,good,0,1
30077,30077,7,good,0,1
30078,30078,4,bad,1,0
30079,30079,8,good,0,1
30080,30080,8,good,0,1
30081,30081,7,good,0,1
30082,30082,7,good,0,1
30083,30083,9,good,0,1
30084,30084,9,good,0,1
30085,30085,9,good,0,1
30086,30086,10,good,0,1
30087,30087,10,good,0,1
30088,30088,10,good,0,1
30089,30089,10,good,0,1
30090,30090,4,bad,1,0
30091,30091,6,bad,1,0
30092,30092,6,bad,1,0
30093,30093,4,bad,1,0
30094,30094,2,bad,1,0
30095,30095,3,bad,1,0
30096,30096,4,bad,1,0
30097,30097,3,bad,1,0
30098,30098,7,good,0,1
30099,30099,5,bad,1,0
30100,30100,9,good,0,1
30101,30101,10,good,0,1
30102,30102,9,good,0,1
30103,30103,9,good,0,1
30104,30104,6,bad,1,0
30105,30105,4,bad,1,0
30106,30106,4,bad,1,0
30107,30107,4,bad,1,0
30108,30108,6,bad,1,0
30109,30109,6,bad,1,0
30110,30110,8,good,0,1
30111,30111,7,good,0,1
30112,30112,9,good,0,1
30113,30113,4,bad,1,0
30114,30114,6,bad,1,0
30115,30115,6,bad,1,0
30116,30116,6,bad,1,0
30117,30117,6,bad,1,0
30118,30118,7,good,0,1
30119,30119,4,bad,1,0
30120,30120,6,bad,1,0
30121,30121,6,bad,1,0
30122,30122,5,bad,1,0
30123,30123,3,bad,1,0
30124,30124,5,bad,1,0
30125,30125,2,bad,1,0
30126,30126,3,bad,1,0
30127,30127,4,bad,1,0
30128,30128,4,bad,1,0
30129,30129,2,bad,1,0
30130,30130,6,bad,1,0
30131,30131,4,bad,1,0
30132,30132,7,good,0,1
30133,30133,8,good,0,1
30134,30134,8,good,0,1
30135,30135,7,good,0,1
30136,30136,7,good,0,1
30137,30137,6,bad,1,0
30138,30138,7,good,0,1
30139,30139,5,bad,1,0
30140,30140,5,bad,1,0
30141,30141,6,bad,1,0
30142,30142,6,bad,1,0
30143,30143,8,good,0,1
30144,30144,6,bad,1,0
30145,30145,8,good,0,1
30146,30146,8,good,0,1
30147,30147,6,bad,1,0
30148,30148,6,bad,1,0
30149,30149,9,good,0,1
30150,30150,7,good,0,1
30151,30151,9,good,0,1
30152,30152,8,good,0,1
30153,30153,7,good,0,1
30154,30154,5,bad,1,0
30155,30155,6,bad,1,0
30156,30156,4,bad,1,0
30157,30157,5,bad,1,0
30158,30158,6,bad,1,0
30159,30159,7,good,0,1
30160,30160,3,bad,1,0
30161,30161,5,bad,1,0
30162,30162,4,bad,1,0
30163,30163,6,bad,1,0
30164,30164,7,good,0,1
30165,30165,3,bad,1,0
30166,30166,7,good,0,1
30167,30167,5,bad,1,0
30168,30168,5,bad,1,0
30169,30169,6,bad,1,0
30170,30170,5,bad,1,0
30171,30171,6,bad,1,0
30172,30172,6,bad,1,0
30173,30173,2,bad,1,0
30174,30174,3,bad,1,0
30175,30175,4,bad,1,0
30176,30176,7,good,0,1
30177,30177,3,bad,1,0
30178,30178,4,bad,1,0
30179,30179,7,good,0,1
30180,30180,4,bad,1,0
30181,30181,5,bad,1,0
30182,30182,4,bad,1,0
30183,30183,4,bad,1,0
30184,30184,5,bad,1,0
30185,30185,3,bad,1,0
30186,30186,2,bad,1,0
30187,30187,7,good,0,1
30188,30188,8,good,0,1
30189,30189,9,good,0,1
30190,30190,7,good,0,1
30191,30191,7,good,0,1
30192,30192,8,good,0,1
30193,30193,7,good,0,1
30194,30194,10,good,0,1
30195,30195,9,good,0,1
30196,30196,8,good,0,1
30197,30197,8,good,0,1
30198,30198,6,bad,1,0
30199,30199,6,bad,1,0
30200,30200,7,good,0,1
30201,30201,7,good,0,1
30202,30202,6,bad,1,0
30203,30203,7,good,0,1
30204,30204,5,bad,1,0
30205,30205,6,bad,1,0
30206,30206,8,good,0,1
30207,30207,9,good,0,1
30208,30208,4,bad,1,0
30209,30209,5,bad,1,0
30210,30210,3,bad,1,0
30211,30211,7,good,0,1
30212,30212,3,bad,1,0
30213,30213,5,bad,1,0
30214,30214,6,bad,1,0
30215,30215,6,bad,1,0
30216,30216,6,bad,1,0
30217,30217,7,good,0,1
30218,30218,5,bad,1,0
30219,30219,7,good,0,1
30220,30220,9,good,0,1
30221,30221,9,good,0,1
30222,30222,5,bad,1,0
30223,30223,4,bad,1,0
30224,30224,3,bad,1,0
30225,30225,5,bad,1,0
30226,30226,2,bad,1,0
30227,30227,4,bad,1,0
30228,30228,3,bad,1,0
30229,30229,5,bad,1,0
30230,30230,6,bad,1,0
30231,30231,6,bad,1,0
30232,30232,6,bad,1,0
30233,30233,8,good,0,1
30234,30234,5,bad,1,0
30235,30235,4,bad,1,0
30236,30236,7,good,0,1
30237,30237,6,bad,1,0
30238,30238,6,bad,1,0
30239,30239,3,bad,1,0
30240,30240,6,bad,1,0
30241,30241,4,bad,1,0
30242,30242,4,bad,1,0
30243,30243,5,bad,1,0
30244,30244,6,bad,1,0
30245,30245,5,bad,1,0
30246,30246,5,bad,1,0
30247,30247,3,bad,1,0
30248,30248,2,bad,1,0
30249,30249,2,bad,1,0
30250,30250,4,bad,1,0
30251,30251,3,bad,1,0
30252,30252,5,bad,1,0
30253,30253,7,good,0,1
30254,30254,4,bad,1,0
30255,30255,6,bad,1,0
30256,30256,5,bad,1,0
30257,30257,7,good,0,1
30258,30258,3,bad,1,0
30259,30259,5,bad,1,0
30260,30260,5,bad,1,0
30261,30261,3,bad,1,0
30262,30262,4,bad,1,0
30263,30263,4,bad,1,0
30264,30264,4,bad,1,0
30265,30265,7,good,0,1
30266,30266,5,bad,1,0
30267,30267,7,good,0,1
30268,30268,3,bad,1,0
30269,30269,3,bad,1,0
30270,30270,4,bad,1,0
30271,30271,7,good,0,1
30272,30272,2,bad,1,0
30273,30273,4,bad,1,0
30274,30274,6,bad,1,0
30275,30275,4,bad,1,0
30276,30276,6,bad,1,0
30277,30277,4,bad,1,0
30278,30278,5,bad,1,0
30279,30279,4,bad,1,0
30280,30280,5,bad,1,0
30281,30281,5,bad,1,0
30282,30282,4,bad,1,0
30283,30283,6,bad,1,0
30284,30284,4,bad,1,0
30285,30285,4,bad,1,0
30286,30286,4,bad,1,0
30287,30287,2,bad,1,0
30288,30288,6,bad,1,0
30289,30289,7,good,0,1
30290,30290,4,bad,1,0
30291,30291,4,bad,1,0
30292,30292,4,bad,1,0
30293,30293,4,bad,1,0
30294,30294,6,bad,1,0
30295,30295,7,good,0,1
30296,30296,3,bad,1,0
30297,30297,3,bad,1,0
30298,30298,5,bad,1,0
30299,30299,3,bad,1,0
30300,30300,6,bad,1,0
30301,30301,4,bad,1,0
30302,30302,5,bad,1,0
30303,30303,9,good,0,1
30304,30304,6,bad,1,0
30305,30305,4,bad,1,0
30306,30306,6,bad,1,0
30307,30307,7,good,0,1
30308,30308,7,good,0,1
30309,30309,6,bad,1,0
30310,30310,3,bad,1,0
30311,30311,5,bad,1,0
30312,30312,3,bad,1,0
30313,30313,3,bad,1,0
30314,30314,3,bad,1,0
30315,30315,6,bad,1,0
30316,30316,5,bad,1,0
30317,30317,7,good,0,1
30318,30318,8,good,0,1
30319,30319,7,good,0,1
30320,30320,8,good,0,1
30321,30321,9,good,0,1
30322,30322,9,good,0,1
30323,30323,7,good,0,1
30324,30324,6,bad,1,0
30325,30325,8,good,0,1
30326,30326,10,good,0,1
30327,30327,10,good,0,1
30328,30328,8,good,0,1
30329,30329,9,good,0,1
30330,30330,5,bad,1,0
30331,30331,5,bad,1,0
30332,30332,4,bad,1,0
30333,30333,7,good,0,1
30334,30334,4,bad,1,0
30335,30335,6,bad,1,0
30336,30336,7,good,0,1
30337,30337,4,bad,1,0
30338,30338,3,bad,1,0
30339,30339,7,good,0,1
30340,30340,6,bad,1,0
30341,30341,5,bad,1,0
30342,30342,7,good,0,1
30343,30343,9,good,0,1
30344,30344,6,bad,1,0
30345,30345,7,good,0,1
30346,30346,7,good,0,1
30347,30347,5,bad,1,0
30348,30348,5,bad,1,0
30349,30349,4,bad,1,0
30350,30350,8,good,0,1
30351,30351,9,good,0,1
30352,30352,7,good,0,1
30353,30353,7,good,0,1
30354,30354,5,bad,1,0
30355,30355,8,good,0,1
30356,30356,5,bad,1,0
30357,30357,5,bad,1,0
30358,30358,4,bad,1,0
30359,30359,6,bad,1,0
30360,30360,5,bad,1,0
30361,30361,3,bad,1,0
30362,30362,3,bad,1,0
30363,30363,3,bad,1,0
30364,30364,4,bad,1,0
30365,30365,2,bad,1,0
30366,30366,5,bad,1,0
30367,30367,6,bad,1,0
30368,30368,5,bad,1,0
30369,30369,3,bad,1,0
30370,30370,4,bad,1,0
30371,30371,4,bad,1,0
30372,30372,5,bad,1,0
30373,30373,2,bad,1,0
30374,30374,7,good,0,1
30375,30375,6,bad,1,0
30376,30376,6,bad,1,0
30377,30377,6,bad,1,0
30378,30378,5,bad,1,0
30379,30379,6,bad,1,0
30380,30380,7,good,0,1
30381,30381,4,bad,1,0
30382,30382,4,bad,1,0
30383,30383,2,bad,1,0
30384,30384,4,bad,1,0
30385,30385,5,bad,1,0
30386,30386,7,good,0,1
30387,30387,5,bad,1,0
30388,30388,5,bad,1,0
30389,30389,4,bad,1,0
30390,30390,6,bad,1,0
30391,30391,5,bad,1,0
30392,30392,4,bad,1,0
30393,30393,4,bad,1,0
30394,30394,7,good,0,1
30395,30395,4,bad,1,0
30396,30396,3,bad,1,0
30397,30397,2,bad,1,0
30398,30398,4,bad,1,0
30399,30399,2,bad,1,0
30400,30400,6,bad,1,0
30401,30401,4,bad,1,0
30402,30402,5,bad,1,0
30403,30403,4,bad,1,0
30404,30404,5,bad,1,0
30405,30405,5,bad,1,0
30406,30406,3,bad,1,0
30407,30407,4,bad,1,0
30408,30408,4,bad,1,0
30409,30409,3,bad,1,0
30410,30410,6,bad,1,0
30411,30411,4,bad,1,0
30412,30412,3,bad,1,0
30413,30413,4,bad,1,0
30414,30414,6,bad,1,0
30415,30415,7,good,0,1
30416,30416,3,bad,1,0
30417,30417,2,bad,1,0
30418,30418,3,bad,1,0
30419,30419,6,bad,1,0
30420,30420,4,bad,1,0
30421,30421,7,good,0,1
30422,30422,10,good,0,1
30423,30423,8,good,0,1
30424,30424,7,good,0,1
30425,30425,6,bad,1,0
30426,30426,6,bad,1,0
30427,30427,6,bad,1,0
30428,30428,7,good,0,1
30429,30429,6,bad,1,0
30430,30430,9,good,0,1
30431,30431,5,bad,1,0
30432,30432,7,good,0,1
30433,30433,4,bad,1,0
30434,30434,5,bad,1,0
30435,30435,3,bad,1,0
30436,30436,6,bad,1,0
30437,30437,5,bad,1,0
30438,30438,5,bad,1,0
30439,30439,4,bad,1,0
30440,30440,5,bad,1,0
30441,30441,7,good,0,1
30442,30442,6,bad,1,0
30443,30443,4,bad,1,0
30444,30444,3,bad,1,0
30445,30445,4,bad,1,0
30446,30446,2,bad,1,0
30447,30447,3,bad,1,0
30448,30448,7,good,0,1
30449,30449,3,bad,1,0
30450,30450,5,bad,1,0
30451,30451,5,bad,1,0
30452,30452,6,bad,1,0
30453,30453,4,bad,1,0
30454,30454,4,bad,1,0
30455,30455,7,good,0,1
30456,30456,7,good,0,1
30457,30457,7,good,0,1
30458,30458,9,good,0,1
30459,30459,8,good,0,1
30460,30460,6,bad,1,0
30461,30461,8,good,0,1
30462,30462,7,good,0,1
30463,30463,6,bad,1,0
30464,30464,7,good,0,1
30465,30465,7,good,0,1
30466,30466,5,bad,1,0
30467,30467,4,bad,1,0
30468,30468,6,bad,1,0
30469,30469,2,bad,1,0
30470,30470,6,bad,1,0
30471,30471,5,bad,1,0
30472,30472,4,bad,1,0
30473,30473,2,bad,1,0
30474,30474,5,bad,1,0
30475,30475,3,bad,1,0
30476,30476,5,bad,1,0
30477,30477,4,bad,1,0
30478,30478,2,bad,1,0
30479,30479,4,bad,1,0
30480,30480,3,bad,1,0
30481,30481,3,bad,1,0
30482,30482,5,bad,1,0
30483,30483,8,good,0,1
30484,30484,8,good,0,1
30485,30485,7,good,0,1
30486,30486,5,bad,1,0
30487,30487,7,good,0,1
30488,30488,6,bad,1,0
30489,30489,6,bad,1,0
30490,30490,7,good,0,1
30491,30491,6,bad,1,0
30492,30492,6,bad,1,0
30493,30493,4,bad,1,0
30494,30494,5,bad,1,0
30495,30495,4,bad,1,0
30496,30496,2,bad,1,0
30497,30497,2,bad,1,0
30498,30498,3,bad,1,0
30499,30499,3,bad,1,0
30500,30500,6,bad,1,0
30501,30501,3,bad,1,0
30502,30502,2,bad,1,0
30503,30503,4,bad,1,0
30504,30504,2,bad,1,0
30505,30505,2,bad,1,0
30506,30506,5,bad,1,0
30507,30507,5,bad,1,0
30508,30508,5,bad,1,0
30509,30509,6,bad,1,0
30510,30510,4,bad,1,0
30511,30511,7,good,0,1
30512,30512,5,bad,1,0
30513,30513,6,bad,1,0
30514,30514,6,bad,1,0
30515,30515,7,good,0,1
30516,30516,9,good,0,1
30517,30517,6,bad,1,0
30518,30518,6,bad,1,0
30519,30519,9,good,0,1
30520,30520,7,good,0,1
30521,30521,7,good,0,1
30522,30522,10,good,0,1
30523,30523,9,good,0,1
30524,30524,10,good,0,1
30525,30525,8,good,0,1
30526,30526,6,bad,1,0
30527,30527,9,good,0,1
30528,30528,6,bad,1,0
30529,30529,6,bad,1,0
30530,30530,4,bad,1,0
30531,30531,6,bad,1,0
30532,30532,5,bad,1,0
30533,30533,3,bad,1,0
30534,30534,6,bad,1,0
30535,30535,2,bad,1,0
30536,30536,9,good,0,1
30537,30537,6,bad,1,0
30538,30538,7,good,0,1
30539,30539,7,good,0,1
30540,30540,5,bad,1,0
30541,30541,6,bad,1,0
30542,30542,8,good,0,1
30543,30543,8,good,0,1
30544,30544,6,bad,1,0
30545,30545,6,bad,1,0
30546,30546,5,bad,1,0
30547,30547,5,bad,1,0
30548,30548,7,good,0,1
30549,30549,7,good,0,1
30550,30550,7,good,0,1
30551,30551,5,bad,1,0
30552,30552,7,good,0,1
30553,30553,8,good,0,1
30554,30554,4,bad,1,0
30555,30555,6,bad,1,0
30556,30556,6,bad,1,0
30557,30557,7,good,0,1
30558,30558,5,bad,1,0
30559,30559,6,bad,1,0
30560,30560,7,good,0,1
30561,30561,6,bad,1,0
30562,30562,2,bad,1,0
30563,30563,4,bad,1,0
30564,30564,4,bad,1,0
30565,30565,3,bad,1,0
30566,30566,5,bad,1,0
30567,30567,4,bad,1,0
30568,30568,10,good,0,1
30569,30569,8,good,0,1
30570,30570,7,good,0,1
30571,30571,6,bad,1,0
30572,30572,8,good,0,1
30573,30573,6,bad,1,0
30574,30574,7,good,0,1
30575,30575,7,good,0,1
30576,30576,10,good,0,1
30577,30577,7,good,0,1
30578,30578,7,good,0,1
30579,30579,8,good,0,1
30580,30580,9,good,0,1
30581,30581,7,good,0,1
30582,30582,8,good,0,1
30583,30583,5,bad,1,0
30584,30584,7,good,0,1
30585,30585,10,good,0,1
30586,30586,10,good,0,1
30587,30587,7,good,0,1
30588,30588,5,bad,1,0
30589,30589,2,bad,1,0
30590,30590,5,bad,1,0
30591,30591,5,bad,1,0
30592,30592,2,bad,1,0
30593,30593,6,bad,1,0
30594,30594,6,bad,1,0
30595,30595,7,good,0,1
30596,30596,8,good,0,1
30597,30597,6,bad,1,0
30598,30598,5,bad,1,0
30599,30599,7,good,0,1
30600,30600,6,bad,1,0
30601,30601,9,good,0,1
30602,30602,7,good,0,1
30603,30603,6,bad,1,0
30604,30604,7,good,0,1
30605,30605,4,bad,1,0
30606,30606,6,bad,1,0
30607,30607,7,good,0,1
30608,30608,7,good,0,1
30609,30609,8,good,0,1
30610,30610,6,bad,1,0
30611,30611,7,good,0,1
30612,30612,9,good,0,1
30613,30613,8,good,0,1
30614,30614,4,bad,1,0
30615,30615,7,good,0,1
30616,30616,8,good,0,1
30617,30617,5,bad,1,0
30618,30618,5,bad,1,0
30619,30619,3,bad,1,0
30620,30620,5,bad,1,0
30621,30621,6,bad,1,0
30622,30622,5,bad,1,0
30623,30623,4,bad,1,0
30624,30624,5,bad,1,0
30625,30625,7,good,0,1
30626,30626,6,bad,1,0
30627,30627,9,good,0,1
30628,30628,8,good,0,1
30629,30629,6,bad,1,0
30630,30630,4,bad,1,0
30631,30631,7,good,0,1
30632,30632,3,bad,1,0
30633,30633,3,bad,1,0
30634,30634,3,bad,1,0
30635,30635,5,bad,1,0
30636,30636,5,bad,1,0
30637,30637,5,bad,1,0
30638,30638,5,bad,1,0
30639,30639,7,good,0,1
30640,30640,8,good,0,1
30641,30641,10,good,0,1
30642,30642,10,good,0,1
30643,30643,9,good,0,1
30644,30644,9,good,0,1
30645,30645,5,bad,1,0
30646,30646,3,bad,1,0
30647,30647,6,bad,1,0
30648,30648,5,bad,1,0
30649,30649,6,bad,1,0
30650,30650,3,bad,1,0
30651,30651,4,bad,1,0
30652,30652,5,bad,1,0
30653,30653,7,good,0,1
30654,30654,5,bad,1,0
30655,30655,3,bad,1,0
30656,30656,2,bad,1,0
30657,30657,4,bad,1,0
30658,30658,3,bad,1,0
30659,30659,4,bad,1,0
30660,30660,5,bad,1,0
30661,30661,4,bad,1,0
30662,30662,8,good,0,1
30663,30663,10,good,0,1
30664,30664,9,good,0,1
30665,30665,9,good,0,1
30666,30666,9,good,0,1
30667,30667,10,good,0,1
30668,30668,7,good,0,1
30669,30669,10,good,0,1
30670,30670,9,good,0,1
30671,30671,9,good,0,1
30672,30672,6,bad,1,0
30673,30673,6,bad,1,0
30674,30674,3,bad,1,0
30675,30675,4,bad,1,0
30676,30676,6,bad,1,0
30677,30677,2,bad,1,0
30678,30678,3,bad,1,0
30679,30679,5,bad,1,0
30680,30680,6,bad,1,0
30681,30681,8,good,0,1
30682,30682,4,bad,1,0
30683,30683,5,bad,1,0
30684,30684,5,bad,1,0
30685,30685,3,bad,1,0
30686,30686,6,bad,1,0
30687,30687,6,bad,1,0
30688,30688,4,bad,1,0
30689,30689,4,bad,1,0
30690,30690,4,bad,1,0
30691,30691,5,bad,1,0
30692,30692,3,bad,1,0
30693,30693,7,good,0,1
30694,30694,4,bad,1,0
30695,30695,3,bad,1,0
30696,30696,5,bad,1,0
30697,30697,4,bad,1,0
30698,30698,6,bad,1,0
30699,30699,6,bad,1,0
30700,30700,4,bad,1,0
30701,30701,7,good,0,1
30702,30702,5,bad,1,0
30703,30703,4,bad,1,0
30704,30704,6,bad,1,0
30705,30705,7,good,0,1
30706,30706,5,bad,1,0
30707,30707,4,bad,1,0
30708,30708,4,bad,1,0
30709,30709,6,bad,1,0
30710,30710,4,bad,1,0
30711,30711,8,good,0,1
30712,30712,7,good,0,1
30713,30713,9,good,0,1
30714,30714,8,good,0,1
30715,30715,10,good,0,1
30716,30716,9,good,0,1
30717,30717,7,good,0,1
30718,30718,6,bad,1,0
30719,30719,9,good,0,1
30720,30720,7,good,0,1
30721,30721,5,bad,1,0
30722,30722,5,bad,1,0
30723,30723,8,good,0,1
30724,30724,7,good,0,1
30725,30725,5,bad,1,0
30726,30726,8,good,0,1
30727,30727,8,good,0,1
30728,30728,6,bad,1,0
30729,30729,8,good,0,1
30730,30730,7,good,0,1
30731,30731,5,bad,1,0
30732,30732,5,bad,1,0
30733,30733,8,good,0,1
30734,30734,5,bad,1,0
30735,30735,5,bad,1,0
30736,30736,6,bad,1,0
30737,30737,9,good,0,1
30738,30738,5,bad,1,0
30739,30739,6,bad,1,0
30740,30740,3,bad,1,0
30741,30741,4,bad,1,0
30742,30742,7,good,0,1
30743,30743,5,bad,1,0
30744,30744,8,good,0,1
30745,30745,4,bad,1,0
30746,30746,5,bad,1,0
30747,30747,4,bad,1,0
30748,30748,7,good,0,1
30749,30749,8,good,0,1
30750,30750,10,good,0,1
30751,30751,9,good,0,1
30752,30752,8,good,0,1
30753,30753,5,bad,1,0
30754,30754,6,bad,1,0
30755,30755,6,bad,1,0
30756,30756,7,good,0,1
30757,30757,8,good,0,1
30758,30758,6,bad,1,0
30759,30759,7,good,0,1
30760,30760,7,good,0,1
30761,30761,7,good,0,1
30762,30762,8,good,0,1
30763,30763,8,good,0,1
30764,30764,9,good,0,1
30765,30765,6,bad,1,0
30766,30766,9,good,0,1
30767,30767,10,good,0,1
30768,30768,8,good,0,1
30769,30769,9,good,0,1
30770,30770,7,good,0,1
30771,30771,8,good,0,1
30772,30772,7,good,0,1
30773,30773,7,good,0,1
30774,30774,7,good,0,1
30775,30775,4,bad,1,0
30776,30776,4,bad,1,0
30777,30777,4,bad,1,0
30778,30778,5,bad,1,0
30779,30779,4,bad,1,0
30780,30780,5,bad,1,0
30781,30781,8,good,0,1
30782,30782,6,bad,1,0
30783,30783,7,good,0,1
30784,30784,5,bad,1,0
30785,30785,9,good,0,1
30786,30786,8,good,0,1
30787,30787,8,good,0,1
30788,30788,10,good,0,1
30789,30789,8,good,0,1
30790,30790,8,good,0,1
30791,30791,8,good,0,1
30792,30792,9,good,0,1
30793,30793,9,good,0,1
30794,30794,7,good,0,1
30795,30795,7,good,0,1
30796,30796,8,good,0,1
30797,30797,8,good,0,1
30798,30798,2,bad,1,0
30799,30799,3,bad,1,0
30800,30800,5,bad,1,0
30801,30801,3,bad,1,0
30802,30802,4,bad,1,0
30803,30803,3,bad,1,0
30804,30804,5,bad,1,0
30805,30805,6,bad,1,0
30806,30806,7,good,0,1
30807,30807,4,bad,1,0
30808,30808,6,bad,1,0
30809,30809,9,good,0,1
30810,30810,4,bad,1,0
30811,30811,5,bad,1,0
30812,30812,9,good,0,1
30813,30813,5,bad,1,0
30814,30814,4,bad,1,0
30815,30815,5,bad,1,0
30816,30816,2,bad,1,0
30817,30817,5,bad,1,0
30818,30818,6,bad,1,0
30819,30819,6,bad,1,0
30820,30820,5,bad,1,0
30821,30821,4,bad,1,0
30822,30822,9,good,0,1
30823,30823,8,good,0,1
30824,30824,5,bad,1,0
30825,30825,7,good,0,1
30826,30826,6,bad,1,0
30827,30827,9,good,0,1
30828,30828,8,good,0,1
30829,30829,6,bad,1,0
30830,30830,3,bad,1,0
30831,30831,3,bad,1,0
30832,30832,4,bad,1,0
30833,30833,4,bad,1,0
30834,30834,3,bad,1,0
30835,30835,5,bad,1,0
30836,30836,5,bad,1,0
30837,30837,6,bad,1,0
30838,30838,3,bad,1,0
30839,30839,4,bad,1,0
30840,30840,5,bad,1,0
30841,30841,7,good,0,1
30842,30842,2,bad,1,0
30843,30843,6,bad,1,0
30844,30844,6,bad,1,0
30845,30845,5,bad,1,0
30846,30846,6,bad,1,0
30847,30847,7,good,0,1
30848,30848,6,bad,1,0
30849,30849,3,bad,1,0
30850,30850,4,bad,1,0
30851,30851,5,bad,1,0
30852,30852,3,bad,1,0
30853,30853,5,bad,1,0
30854,30854,7,good,0,1
30855,30855,3,bad,1,0
30856,30856,3,bad,1,0
30857,30857,7,good,0,1
30858,30858,5,bad,1,0
30859,30859,3,bad,1,0
30860,30860,4,bad,1,0
30861,30861,6,bad,1,0
30862,30862,7,good,0,1
30863,30863,3,bad,1,0
30864,30864,6,bad,1,0
30865,30865,6,bad,1,0
30866,30866,6,bad,1,0
30867,30867,3,bad,1,0
30868,30868,5,bad,1,0
30869,30869,3,bad,1,0
30870,30870,4,bad,1,0
30871,30871,6,bad,1,0
30872,30872,6,bad,1,0
30873,30873,3,bad,1,0
30874,30874,5,bad,1,0
30875,30875,6,bad,1,0
30876,30876,4,bad,1,0
30877,30877,2,bad,1,0
30878,30878,4,bad,1,0
30879,30879,3,bad,1,0
30880,30880,5,bad,1,0
30881,30881,7,good,0,1
30882,30882,3,bad,1,0
30883,30883,7,good,0,1
30884,30884,7,good,0,1
30885,30885,7,good,0,1
30886,30886,7,good,0,1
30887,30887,4,bad,1,0
30888,30888,6,bad,1,0
30889,30889,9,good,0,1
30890,30890,8,good,0,1
30891,30891,4,bad,1,0
30892,30892,8,good,0,1
30893,30893,6,bad,1,0
30894,30894,5,bad,1,0
30895,30895,7,good,0,1
30896,30896,6,bad,1,0
30897,30897,5,bad,1,0
30898,30898,5,bad,1,0
30899,30899,2,bad,1,0
30900,30900,4,bad,1,0
30901,30901,5,bad,1,0
30902,30902,4,bad,1,0
30903,30903,3,bad,1,0
30904,30904,7,good,0,1
30905,30905,6,bad,1,0
30906,30906,6,bad,1,0
30907,30907,2,bad,1,0
30908,30908,4,bad,1,0
30909,30909,5,bad,1,0
30910,30910,4,bad,1,0
30911,30911,8,good,0,1
30912,30912,7,good,0,1
30913,30913,3,bad,1,0
30914,30914,3,bad,1,0
30915,30915,5,bad,1,0
30916,30916,4,bad,1,0
30917,30917,3,bad,1,0
30918,30918,3,bad,1,0
30919,30919,7,good,0,1
30920,30920,6,bad,1,0
30921,30921,5,bad,1,0
30922,30922,5,bad,1,0
30923,30923,5,bad,1,0
30924,30924,2,bad,1,0
30925,30925,8,good,0,1
30926,30926,8,good,0,1
30927,30927,8,good,0,1
30928,30928,10,good,0,1
30929,30929,10,good,0,1
30930,30930,5,bad,1,0
30931,30931,5,bad,1,0
30932,30932,6,bad,1,0
30933,30933,6,bad,1,0
30934,30934,5,bad,1,0
30935,30935,6,bad,1,0
30936,30936,5,bad,1,0
30937,30937,7,good,0,1
30938,30938,8,good,0,1
30939,30939,9,good,0,1
30940,30940,6,bad,1,0
30941,30941,5,bad,1,0
30942,30942,6,bad,1,0
30943,30943,7,good,0,1
30944,30944,5,bad,1,0
30945,30945,6,bad,1,0
30946,30946,4,bad,1,0
30947,30947,5,bad,1,0
30948,30948,4,bad,1,0
30949,30949,3,bad,1,0
30950,30950,6,bad,1,0
30951,30951,5,bad,1,0
30952,30952,7,good,0,1
30953,30953,7,good,0,1
30954,30954,4,bad,1,0
30955,30955,7,good,0,1
30956,30956,8,good,0,1
30957,30957,9,good,0,1
30958,30958,6,bad,1,0
30959,30959,7,good,0,1
30960,30960,7,good,0,1
30961,30961,6,bad,1,0
30962,30962,6,bad,1,0
30963,30963,6,bad,1,0
30964,30964,5,bad,1,0
30965,30965,3,bad,1,0
30966,30966,6,bad,1,0
30967,30967,5,bad,1,0
30968,30968,7,good,0,1
30969,30969,5,bad,1,0
30970,30970,6,bad,1,0
30971,30971,2,bad,1,0
30972,30972,4,bad,1,0
30973,30973,5,bad,1,0
30974,30974,6,bad,1,0
30975,30975,4,bad,1,0
30976,30976,4,bad,1,0
30977,30977,5,bad,1,0
30978,30978,6,bad,1,0
30979,30979,6,bad,1,0
30980,30980,6,bad,1,0
30981,30981,9,good,0,1
30982,30982,8,good,0,1
30983,30983,9,good,0,1
30984,30984,7,good,0,1
30985,30985,6,bad,1,0
30986,30986,5,bad,1,0
30987,30987,8,good,0,1
30988,30988,4,bad,1,0
30989,30989,4,bad,1,0
30990,30990,5,bad,1,0
30991,30991,7,good,0,1
30992,30992,7,good,0,1
30993,30993,5,bad,1,0
30994,30994,7,good,0,1
30995,30995,4,bad,1,0
30996,30996,6,bad,1,0
30997,30997,6,bad,1,0
30998,30998,8,good,0,1
30999,30999,8,good,0,1
31000,31000,7,good,0,1
31001,31001,6,bad,1,0
31002,31002,7,good,0,1
31003,31003,6,bad,1,0
31004,31004,4,bad,1,0
31005,31005,9,good,0,1
31006,31006,8,good,0,1
31007,31007,7,good,0,1
31008,31008,9,good,0,1
31009,31009,8,good,0,1
31010,31010,6,bad,1,0
31011,31011,8,good,0,1
31012,31012,6,bad,1,0
31013,31013,6,bad,1,0
31014,31014,3,bad,1,0
31015,31015,6,bad,1,0
31016,31016,4,bad,1,0
31017,31017,2,bad,1,0
31018,31018,6,bad,1,0
31019,31019,3,bad,1,0
